host,agent,path,bytes,lines,http_200,http_429,api_errors,tool_events,post_message_events,post_citation_events,turn_markers,max_tool_rounds,close_markers,first_close_line,http_200_after_first_close,tool_events_after_first_close,turns_after_first_close,finished_200,first_line,last_line,sha256
122447,agent-0903,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-0903.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-0908,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-0908.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-0913,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-0913.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-0918,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-0918.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-0923,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-0923.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-0928,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-0928.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-0933,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-0933.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-0938,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-0938.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-094,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-094.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-0943,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-0943.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-0948,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-0948.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-0953,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-0953.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-0958,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-0958.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-0963,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-0963.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-0968,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-0968.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-0973,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-0973.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-0978,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-0978.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-0983,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-0983.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-0988,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-0988.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-099,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-099.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-0993,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-0993.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122447,agent-0998,/Users/bytedance/Downloads/swarm-gen2/122447/swarm/vitals/agent-0998.log,313,6,0,0,0,0,0,0,0,0,0,,0,0,0,False,Traceback (most recent call last):,TypeError: unsupported operand type(s) for |: 'type' and 'NoneType',6fd880c4dcf76ce900d8d0fd02020fe526781c6b531fba0ddff438237bd3d61a
122448,agent-0104,/Users/bytedance/Downloads/swarm-gen2/122448/swarm/vitals/agent-0104.log,1384919,11483,663,0,3137,605,80,29,183,107,10,486,508,438,176,False,19:49:09 [runner] [agent-0104] Starting with provider=es1_orange_o50_thinking_max,For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/400,840d859ec4fda463a9ac723aa387ea12a195a7678e87fb206836d232f07b45d8
122448,agent-0109,/Users/bytedance/Downloads/swarm-gen2/122448/swarm/vitals/agent-0109.log,2521298,12529,104,10,5847,137,2,15,200,197,0,,0,0,0,True,19:49:12 [runner] [agent-0109] Starting with provider=seed-stable,15:38:41 [runner] [agent-0109] Finished after 200 turns,88a88c399bd49cf35456a6787b8ccc5e5e48c44120087e3fba4c653117f6f2f2
122448,agent-0114,/Users/bytedance/Downloads/swarm-gen2/122448/swarm/vitals/agent-0114.log,132255,1546,564,0,0,379,46,31,200,3,15,347,445,249,196,True,19:49:15 [runner] [agent-0114] Starting with provider=es1_orange_o50_thinking,00:02:53 [runner] [agent-0114] Finished after 200 turns,0cb128e343890a1439b17fec69154985833cb932119def9eeb8f504b995e3a79
122448,agent-0119,/Users/bytedance/Downloads/swarm-gen2/122448/swarm/vitals/agent-0119.log,196756,1503,255,276,276,110,24,24,200,1,82,310,215,51,189,True,19:49:18 [runner] [agent-0119] Starting with provider=gpt56_sol_reasoning_xhigh,21:52:33 [runner] [agent-0119] Finished after 200 turns,c6e912af3f7d7bca15ac69432485aa2d67174ef4eb1e33e32ea44ef9e9f000f2
122448,agent-0124,/Users/bytedance/Downloads/swarm-gen2/122448/swarm/vitals/agent-0124.log,131782,1607,526,0,0,338,42,17,200,1,160,444,390,197,193,True,19:49:21 [runner] [agent-0124] Starting with provider=es1_orange_o50,00:08:58 [runner] [agent-0124] Finished after 200 turns,f9ae24052802771e81c90cd3f953fe21e5835f2b43283028a1c709b66733e6f7
122448,agent-0129,/Users/bytedance/Downloads/swarm-gen2/122448/swarm/vitals/agent-0129.log,234549,1776,336,297,299,188,42,30,200,0,54,498,271,106,185,True,19:49:24 [runner] [agent-0129] Starting with provider=gpt56_sol_reasoning_high,22:36:20 [runner] [agent-0129] Finished after 200 turns,3c50dc3a1a305e7de4169d9d7005cb77948b7ca65de919ace61779fecca9c8ab
122448,agent-0134,/Users/bytedance/Downloads/swarm-gen2/122448/swarm/vitals/agent-0134.log,670774,6233,0,0,6030,0,0,0,200,201,0,,0,0,0,True,19:49:27 [runner] [agent-0134] Starting with provider=seed-stable-reasoning-high,12:53:31 [runner] [agent-0134] Finished after 200 turns,55b5213b14b7a7d5c76177a5657af445324388fa740eb07b347650c4b6d61933
122448,agent-0139,/Users/bytedance/Downloads/swarm-gen2/122448/swarm/vitals/agent-0139.log,233254,1755,293,316,319,155,38,21,200,1,43,669,206,41,175,True,19:49:30 [runner] [agent-0139] Starting with provider=gpt56_sol,22:27:38 [runner] [agent-0139] Finished after 200 turns,511f977ff8fc5c8637fc69b27fdf190513cd2e937fbe0feebc62620486d089b0
122448,agent-0144,/Users/bytedance/Downloads/swarm-gen2/122448/swarm/vitals/agent-0144.log,670769,6233,0,0,6030,0,0,0,200,201,0,,0,0,0,True,21:52:45 [runner] [agent-0144] Starting with provider=seed-stable-reasoning,14:56:41 [runner] [agent-0144] Finished after 200 turns,341c3e330190f62e9ecdbb2107393e2233555ee0a03aa63fcc1f08334ef3425a
122448,agent-0149,/Users/bytedance/Downloads/swarm-gen2/122448/swarm/vitals/agent-0149.log,122049,1475,540,0,0,349,47,34,200,4,161,420,406,211,195,True,22:27:44 [runner] [agent-0149] Starting with provider=es1_orange_o50_thinking_max,02:25:39 [runner] [agent-0149] Finished after 200 turns,b26f3cdc6ffb3d18c2b1ff20696666c19cab3a709cfb0596b2c97f79ea9ceeca
122448,agent-0154,/Users/bytedance/Downloads/swarm-gen2/122448/swarm/vitals/agent-0154.log,2208008,11050,100,9,5080,108,3,7,183,173,0,,0,0,0,False,22:36:27 [runner] [agent-0154] Starting with provider=seed-stable,"17:56:48 [runner] [agent-0154] API error: Error code: 400 - {'error': {'code': 'InvalidParameter', 'message': 'Total tokens of image and text exceed max message tokens. Request id: 021785751007883982b29f8728970ed398f78ebc517c3aee5eee1', 'param': '', 'type': 'BadRequest'}}",604ca824a234e0f9aafafde36035a4cd882baf557e273c8a41102d2726b933e4
122448,agent-0159,/Users/bytedance/Downloads/swarm-gen2/122448/swarm/vitals/agent-0159.log,155679,1906,587,0,1,400,72,11,200,2,18,249,517,321,198,True,00:03:08 [runner] [agent-0159] Starting with provider=es1_orange_o50_thinking,05:17:24 [runner] [agent-0159] Finished after 200 turns,20377630ae77b0993bc20564ee27c0d911007056e11ea6138c7333c95a97b328
122448,agent-0164,/Users/bytedance/Downloads/swarm-gen2/122448/swarm/vitals/agent-0164.log,103233,889,296,65,1,149,35,35,200,0,44,428,180,39,150,True,00:09:09 [runner] [agent-0164] Starting with provider=gpt56_sol_reasoning_xhigh,02:31:09 [runner] [agent-0164] Finished after 200 turns,9e8369a42b917225005b451794454a71c9568273cc2a78955c233b4bed734bc5
122448,agent-0169,/Users/bytedance/Downloads/swarm-gen2/122448/swarm/vitals/agent-0169.log,115424,1473,503,0,0,312,42,16,200,3,171,421,395,198,197,True,02:25:49 [runner] [agent-0169] Starting with provider=es1_orange_o50,06:08:54 [runner] [agent-0169] Finished after 200 turns,cecd225181533af9cc03dd1443ed4e432509e60936639443e2a89177a2ab800b
122448,agent-0174,/Users/bytedance/Downloads/swarm-gen2/122448/swarm/vitals/agent-0174.log,210971,2047,535,19,98,410,95,21,200,0,5,373,422,280,181,True,02:31:11 [runner] [agent-0174] Starting with provider=gpt56_sol_reasoning_high,06:26:31 [runner] [agent-0174] Finished after 200 turns,c85215f362e9df75f5f7d8cb368c9ba4691bb5b74728bb80dfbb9a0dcb2ea418
122448,agent-0179,/Users/bytedance/Downloads/swarm-gen2/122448/swarm/vitals/agent-0179.log,498502,4632,0,0,4482,0,0,0,148,149,0,,0,0,0,False,05:17:34 [runner] [agent-0179] Starting with provider=seed-stable-reasoning-high,17:56:48 [runner] [agent-0179] API error: Completions.create() got an unexpected keyword argument 'thinking',5dfe0c2a9bb22a247e123f4643bdabdf928221a922a21eb4c680d99f35017161
122448,agent-0184,/Users/bytedance/Downloads/swarm-gen2/122448/swarm/vitals/agent-0184.log,62646,570,236,0,1,62,11,4,200,0,66,138,201,18,192,True,06:08:57 [runner] [agent-0184] Starting with provider=gpt56_sol,06:56:55 [runner] [agent-0184] Finished after 200 turns,db4f6d0b339b0abee92c82b5199eaa5bb150e772aa271b63bdbed46dfed7c097
122448,agent-0189,/Users/bytedance/Downloads/swarm-gen2/122448/swarm/vitals/agent-0189.log,453196,4211,0,0,4075,0,0,0,134,135,0,,0,0,0,False,06:26:40 [runner] [agent-0189] Starting with provider=seed-stable-reasoning,17:56:54 [runner] [agent-0189] API error: Completions.create() got an unexpected keyword argument 'thinking',9103983411a8eaa46d6e9f3d576a5662cd1913d210e034db293f815cb144abd3
122448,agent-0194,/Users/bytedance/Downloads/swarm-gen2/122448/swarm/vitals/agent-0194.log,135897,1675,590,0,0,409,34,17,200,6,4,338,474,285,197,True,06:57:03 [runner] [agent-0194] Starting with provider=es1_orange_o50_thinking_max,11:23:14 [runner] [agent-0194] Finished after 200 turns,cb4efef760991406682b0e16e43072042890f983623d0cd03dd50f67f0971c6f
122448,agent-0199,/Users/bytedance/Downloads/swarm-gen2/122448/swarm/vitals/agent-0199.log,593375,3338,128,10,1277,113,3,5,89,45,10,389,41,1,83,False,11:23:21 [runner] [agent-0199] Starting with provider=seed-stable,"17:56:50 [runner] [agent-0199] API error: Error code: 400 - {'error': {'code': 'InvalidParameter', 'message': 'Total tokens of image and text exceed max message tokens. Request id: 021785751009365f79d90d738734a45cb3eac38ebc4a0747855d3', 'param': '', 'type': 'BadRequest'}}",8865de203a6404c9f42b5e7ccea490fe9637898bcb6f48072d777fa31c6811e8
122448,agent-0204,/Users/bytedance/Downloads/swarm-gen2/122448/swarm/vitals/agent-0204.log,87953,1060,336,13,3,336,28,21,20,3,6,201,277,270,18,False,12:53:40 [runner] [agent-0204] Starting with provider=es1_orange_o50_thinking,"17:54:39 [runner] [agent-0204] Rate limited, backoff 105s",2c396710a4b0c68e147256bcfa3c9cc272f9f3328d636440bd5638394b9ae472
122448,agent-0209,/Users/bytedance/Downloads/swarm-gen2/122448/swarm/vitals/agent-0209.log,61174,615,124,93,0,139,20,23,30,1,4,211,89,82,28,False,14:56:42 [runner] [agent-0209] Starting with provider=gpt56_sol_reasoning_xhigh,"17:56:16 [runner] [agent-0209] Rate limited, backoff 120s",616ca9fb8ef757f09c066eac17ee350756d8621aa5a45d7ff51068b6f42fe0bd
122448,agent-0214,/Users/bytedance/Downloads/swarm-gen2/122448/swarm/vitals/agent-0214.log,34125,392,122,4,4,127,14,12,9,2,1,392,0,0,0,False,15:38:46 [runner] [agent-0214] Starting with provider=es1_orange_o50,"17:55:54 [runner] [agent-0214] Turn 9: My session is complete. Everything is green, the retraction is enforced by a regression test that another agent has independently executed, and the en",49c053d36fa7061445a8d516e1571e4b7da049be3c5c2576ebbb0b0606866ade
122448,agent-040,/Users/bytedance/Downloads/swarm-gen2/122448/swarm/vitals/agent-040.log,115114,1371,476,0,0,304,52,43,200,2,153,297,382,194,196,True,19:36:03 [runner] [agent-040] Starting with provider=es1_orange_o50_thinking_max,23:40:57 [runner] [agent-040] Finished after 200 turns,adc81baa8b969fff5c03577f7911fb14a1932bcc06fae38bd3b4eda1ad8033fc
122448,agent-045,/Users/bytedance/Downloads/swarm-gen2/122448/swarm/vitals/agent-045.log,2519737,12579,115,11,5848,170,13,22,200,197,0,,0,0,0,True,19:36:08 [runner] [agent-045] Starting with provider=seed-stable,15:30:48 [runner] [agent-045] Finished after 200 turns,3db8228684fb8cf6dd9ab96d0ee2d68eb5793c165b30d0434602b71c1ae6ff5b
122448,agent-050,/Users/bytedance/Downloads/swarm-gen2/122448/swarm/vitals/agent-050.log,1441310,12200,670,0,3281,638,85,41,185,110,10,402,550,505,179,False,19:36:13 [runner] [agent-050] Starting with provider=es1_orange_o50_thinking,For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/400,5c71fb8780a163146edd50fe82d88245b5739e8666afa3fba8e6b11f92a9e94f
122448,agent-055,/Users/bytedance/Downloads/swarm-gen2/122448/swarm/vitals/agent-055.log,93477,771,271,64,0,101,16,22,200,0,51,73,257,76,198,True,23:41:21 [runner] [agent-055] Starting with provider=gpt56_sol_reasoning_xhigh,01:33:41 [runner] [agent-055] Finished after 200 turns,45f556d6d4214cfaa3b3f664fa7fc9badd84b5824e2d9dc81c9cb6e16f7e4cdf
122448,agent-060,/Users/bytedance/Downloads/swarm-gen2/122448/swarm/vitals/agent-060.log,162336,2164,707,0,0,517,54,21,200,6,12,731,494,302,192,True,01:33:43 [runner] [agent-060] Starting with provider=es1_orange_o50,06:34:23 [runner] [agent-060] Finished after 200 turns,451fa324d17c2a4e7ab53493c996623e5d7243152b5f1674534f561eb742e2ac
122448,agent-065,/Users/bytedance/Downloads/swarm-gen2/122448/swarm/vitals/agent-065.log,71615,674,252,0,1,104,24,11,200,0,102,142,221,56,191,True,06:34:27 [runner] [agent-065] Starting with provider=gpt56_sol_reasoning_high,07:31:29 [runner] [agent-065] Finished after 200 turns,af89fe3dd25211f6e5f08a80148ea4da0a50d846fa92f4288397211f8fa2e213
122448,agent-070,/Users/bytedance/Downloads/swarm-gen2/122448/swarm/vitals/agent-070.log,406834,3816,0,0,3692,0,0,0,122,123,0,,0,0,0,False,07:31:32 [runner] [agent-070] Starting with provider=seed-stable-reasoning-high,17:56:56 [runner] [agent-070] API error: Completions.create() got an unexpected keyword argument 'thinking',71008d1ebb3df47476210eef85c97d26b60534569bee10b905ef12c8d6eef309
122448,agent-075,/Users/bytedance/Downloads/swarm-gen2/122448/swarm/vitals/agent-075.log,63016,621,128,94,0,122,28,23,57,0,1,177,98,70,54,False,15:30:58 [runner] [agent-075] Starting with provider=gpt56_sol,"17:55:13 [runner] [agent-075] Rate limited, backoff 120s",4b7afbcf906e54d514f31228e5aead89883aad8f4bfa0889dc06c45148846626
122456,agent-0105,/Users/bytedance/Downloads/swarm-gen2/122456/swarm/vitals/agent-0105.log,1545756,12740,621,0,3571,609,78,65,187,122,5,481,469,445,181,False,19:49:10 [runner] [agent-0105] Starting with provider=es1_orange_o50_thinking,For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/400,be32b7afec14f771358ea7793764cbe3c459fbea0a3dc0c159cd18de86e1ea5b
122456,agent-0110,/Users/bytedance/Downloads/swarm-gen2/122456/swarm/vitals/agent-0110.log,226247,1753,277,303,303,181,27,24,200,1,36,1001,157,6,154,True,19:49:13 [runner] [agent-0110] Starting with provider=gpt56_sol_reasoning_xhigh,22:16:44 [runner] [agent-0110] Finished after 200 turns,2d1fd4ab620ff492391d9a18eeb46e5eacdef635261f5317d27a2d28ceccef90
122456,agent-0115,/Users/bytedance/Downloads/swarm-gen2/122456/swarm/vitals/agent-0115.log,1320669,11064,620,0,2999,531,72,45,200,101,3,265,539,441,198,True,19:49:16 [runner] [agent-0115] Starting with provider=es1_orange_o50,15:29:20 [runner] [agent-0115] Finished after 200 turns,b1d08d1a3fbbc12a0525116a9dd4f45e34c6c03e4ad7de27ae1262b54a9bce57
122456,agent-0120,/Users/bytedance/Downloads/swarm-gen2/122456/swarm/vitals/agent-0120.log,250680,1935,306,339,341,189,28,22,200,3,112,600,229,67,184,True,19:49:19 [runner] [agent-0120] Starting with provider=gpt56_sol_reasoning_high,22:27:58 [runner] [agent-0120] Finished after 200 turns,2bb1d4fcf55678e886ca9ccf255f2203d969a00a49d15ef7e0ffca26ee624ed9
122456,agent-0125,/Users/bytedance/Downloads/swarm-gen2/122456/swarm/vitals/agent-0125.log,670774,6233,0,0,6030,0,0,0,200,201,0,,0,0,0,True,19:49:22 [runner] [agent-0125] Starting with provider=seed-stable-reasoning-high,12:51:14 [runner] [agent-0125] Finished after 200 turns,4a5820363d07fe31502e218886f6151eefa47ed67c42b4b3b23a8d1862ee37cb
122456,agent-0130,/Users/bytedance/Downloads/swarm-gen2/122456/swarm/vitals/agent-0130.log,234427,1806,301,296,297,200,40,20,200,0,63,998,183,20,168,True,19:49:25 [runner] [agent-0130] Starting with provider=gpt56_sol,22:18:31 [runner] [agent-0130] Finished after 200 turns,e4f5e284874f7a827a383c0dd5fe63a48e65e793874925f082cf6bdd9068eb0a
122456,agent-0135,/Users/bytedance/Downloads/swarm-gen2/122456/swarm/vitals/agent-0135.log,670769,6233,0,0,6030,0,0,0,200,201,0,,0,0,0,True,19:49:28 [runner] [agent-0135] Starting with provider=seed-stable-reasoning,12:51:20 [runner] [agent-0135] Finished after 200 turns,c770506b079d0cc3065f0aebf9270865a541c4c09b33c4c54b1dc7b13c313d4f
122456,agent-0140,/Users/bytedance/Downloads/swarm-gen2/122456/swarm/vitals/agent-0140.log,1556313,12868,496,0,3686,442,71,24,190,124,8,304,402,339,187,False,19:49:31 [runner] [agent-0140] Starting with provider=es1_orange_o50_thinking_max,For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/400,9798293da7b03179730a332db61ce93e35436fd63d2b38a8e34cdd33ff853b49
122456,agent-0145,/Users/bytedance/Downloads/swarm-gen2/122456/swarm/vitals/agent-0145.log,2270609,11386,130,12,5213,151,15,12,182,179,0,,0,0,0,False,22:16:54 [runner] [agent-0145] Starting with provider=seed-stable,"17:59:41 [runner] [agent-0145] API error: Error code: 400 - {'error': {'code': 'InvalidParameter', 'message': 'Total tokens of image and text exceed max message tokens. Request id: 0217857511802674daa34aa74df22f3686beae06759c1e09fda96', 'param': '', 'type': 'BadRequest'}}",baf078739d32e0351eb0224075972e17992014bf8f1e2415e7f24aca4e2fb4ce
122456,agent-0150,/Users/bytedance/Downloads/swarm-gen2/122456/swarm/vitals/agent-0150.log,170844,2003,669,0,1,486,85,54,200,3,135,386,552,357,195,True,22:18:37 [runner] [agent-0150] Starting with provider=es1_orange_o50_thinking,04:06:51 [runner] [agent-0150] Finished after 200 turns,a819feee17b41c66d4e57bca94426c0517334ebd92f4336e3e0028ce64ba1d54
122456,agent-0155,/Users/bytedance/Downloads/swarm-gen2/122456/swarm/vitals/agent-0155.log,104854,963,303,87,1,145,22,17,200,0,70,453,193,10,183,True,22:28:00 [runner] [agent-0155] Starting with provider=gpt56_sol_reasoning_xhigh,01:09:29 [runner] [agent-0155] Finished after 200 turns,b613817caa7227e6eae2e3e59e61baa8d3dec3e086036d6894534c6bd865cb8a
122456,agent-0160,/Users/bytedance/Downloads/swarm-gen2/122456/swarm/vitals/agent-0160.log,155305,1944,617,0,0,424,90,31,200,2,17,256,528,332,196,True,01:09:33 [runner] [agent-0160] Starting with provider=es1_orange_o50,06:47:54 [runner] [agent-0160] Finished after 200 turns,cdfc800682eda17f305c8be329fc6cf1db16bc5111a5ec86e705380963362766
122456,agent-0165,/Users/bytedance/Downloads/swarm-gen2/122456/swarm/vitals/agent-0165.log,75777,724,274,0,0,121,25,21,200,0,9,108,252,87,191,True,04:06:56 [runner] [agent-0165] Starting with provider=gpt56_sol_reasoning_high,04:58:51 [runner] [agent-0165] Finished after 200 turns,d932e102ce646e68a68670ae1ca4eb815213eba5acad1842cdab29321067ccc5
122456,agent-0170,/Users/bytedance/Downloads/swarm-gen2/122456/swarm/vitals/agent-0170.log,512504,4762,0,0,4608,0,0,0,152,153,0,,0,0,0,False,04:58:59 [runner] [agent-0170] Starting with provider=seed-stable-reasoning-high,17:59:39 [runner] [agent-0170] API error: Completions.create() got an unexpected keyword argument 'thinking',aaafed4784faccd01f0dcc21ffda60d661af0fd3b0b013230bc0b5326f76c8ba
122456,agent-0175,/Users/bytedance/Downloads/swarm-gen2/122456/swarm/vitals/agent-0175.log,55819,514,222,0,0,43,4,5,200,0,186,123,195,0,195,True,06:48:02 [runner] [agent-0175] Starting with provider=gpt56_sol,07:29:37 [runner] [agent-0175] Finished after 200 turns,83e47d125adea34da44c87ddeb0f4ce41ba584efdd80cbbcecfdf00ffb7bb326
122456,agent-0180,/Users/bytedance/Downloads/swarm-gen2/122456/swarm/vitals/agent-0180.log,413588,3843,0,0,3719,0,0,0,122,123,0,,0,0,0,False,07:29:45 [runner] [agent-0180] Starting with provider=seed-stable-reasoning,17:59:43 [runner] [agent-0180] API error: Completions.create() got an unexpected keyword argument 'thinking',6ad023e4b227398eed9bc46332b1dea2c84d2b20e49de71b87f186403e28e1a8
122456,agent-0185,/Users/bytedance/Downloads/swarm-gen2/122456/swarm/vitals/agent-0185.log,108502,1337,422,10,1,430,48,43,24,7,5,794,162,153,15,False,12:51:18 [runner] [agent-0185] Starting with provider=es1_orange_o50_thinking_max,For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/504,bb4c54b31ff3340814e4070a4691619a1815554ec5c0e2c478044309048d125b
122456,agent-0190,/Users/bytedance/Downloads/swarm-gen2/122456/swarm/vitals/agent-0190.log,461710,2706,172,7,965,187,3,3,39,38,0,,0,0,0,False,12:51:21 [runner] [agent-0190] Starting with provider=seed-stable,"17:59:03 [runner] [agent-0190] Rate limited, backoff 120s",8c751eb3710a28061303da0f8306743ae8a1f62be162ead5cdd466f03efcc95d
122456,agent-0195,/Users/bytedance/Downloads/swarm-gen2/122456/swarm/vitals/agent-0195.log,41061,461,156,11,1,159,16,18,8,3,3,292,55,52,5,False,15:29:24 [runner] [agent-0195] Starting with provider=es1_orange_o50_thinking, alpha | raw Spearman | partial Spearman |,38c36551702e7a353879d8c24348960a07ccaf0313edffc0e221f96a09562417
122456,agent-041,/Users/bytedance/Downloads/swarm-gen2/122456/swarm/vitals/agent-041.log,1420451,11972,613,0,3269,545,97,60,200,111,28,406,492,417,195,True,20:08:14 [runner] [agent-041] Starting with provider=es1_orange_o50_thinking,17:13:11 [runner] [agent-041] Finished after 200 turns,edb4f1ca1b79d1ae3cf0e4674c5d18a707350b47c1503ff374d0133eb4fbc77b
