source_host,agent_id,agent_number,planned_from_assigned_command,launcher_spawn_line_count,session_record_count,log_file_count,log_files_json,log_line_count,start_marker_count,error_line_count,rate_limit_429_line_count,api_http_request_line_count,api_http_200_request_line_count,api_http_200_interpretation,tool_event_count,response_prefix_count,response_prefix_success_count,finished_marker_count,success_evidence,success_evidence_basis,evidence_level,interpretation_guardrail
122447,agent-763,763,False,1,0,1,"[""swarm/vitals/agent-0763.log""]",6,0,1,0,0,0,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",0,0,0,0,False,,log_or_start_footprint_only,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122447,agent-768,768,False,1,0,1,"[""swarm/vitals/agent-0768.log""]",6,0,1,0,0,0,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",0,0,0,0,False,,log_or_start_footprint_only,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122447,agent-773,773,False,1,0,1,"[""swarm/vitals/agent-0773.log""]",6,0,1,0,0,0,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",0,0,0,0,False,,log_or_start_footprint_only,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122447,agent-778,778,False,1,0,1,"[""swarm/vitals/agent-0778.log""]",6,0,1,0,0,0,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",0,0,0,0,False,,log_or_start_footprint_only,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122447,agent-783,783,False,1,0,1,"[""swarm/vitals/agent-0783.log""]",6,0,1,0,0,0,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",0,0,0,0,False,,log_or_start_footprint_only,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122447,agent-788,788,False,1,0,1,"[""swarm/vitals/agent-0788.log""]",6,0,1,0,0,0,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",0,0,0,0,False,,log_or_start_footprint_only,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122447,agent-793,793,False,1,0,1,"[""swarm/vitals/agent-0793.log""]",6,0,1,0,0,0,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",0,0,0,0,False,,log_or_start_footprint_only,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122447,agent-798,798,False,1,0,1,"[""swarm/vitals/agent-0798.log""]",6,0,1,0,0,0,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",0,0,0,0,False,,log_or_start_footprint_only,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122447,agent-803,803,False,1,0,1,"[""swarm/vitals/agent-0803.log""]",6,0,1,0,0,0,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",0,0,0,0,False,,log_or_start_footprint_only,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122447,agent-808,808,False,1,0,1,"[""swarm/vitals/agent-0808.log""]",6,0,1,0,0,0,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",0,0,0,0,False,,log_or_start_footprint_only,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122447,agent-813,813,False,1,0,1,"[""swarm/vitals/agent-0813.log""]",6,0,1,0,0,0,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",0,0,0,0,False,,log_or_start_footprint_only,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122447,agent-818,818,False,1,0,1,"[""swarm/vitals/agent-0818.log""]",6,0,1,0,0,0,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",0,0,0,0,False,,log_or_start_footprint_only,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122447,agent-823,823,False,1,0,1,"[""swarm/vitals/agent-0823.log""]",6,0,1,0,0,0,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",0,0,0,0,False,,log_or_start_footprint_only,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122447,agent-828,828,False,1,0,1,"[""swarm/vitals/agent-0828.log""]",6,0,1,0,0,0,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",0,0,0,0,False,,log_or_start_footprint_only,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122447,agent-833,833,False,1,0,1,"[""swarm/vitals/agent-0833.log""]",6,0,1,0,0,0,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",0,0,0,0,False,,log_or_start_footprint_only,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122447,agent-838,838,False,1,0,1,"[""swarm/vitals/agent-0838.log""]",6,0,1,0,0,0,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",0,0,0,0,False,,log_or_start_footprint_only,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122447,agent-843,843,False,1,0,1,"[""swarm/vitals/agent-0843.log""]",6,0,1,0,0,0,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",0,0,0,0,False,,log_or_start_footprint_only,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122447,agent-848,848,False,1,0,1,"[""swarm/vitals/agent-0848.log""]",6,0,1,0,0,0,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",0,0,0,0,False,,log_or_start_footprint_only,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122447,agent-853,853,False,1,0,1,"[""swarm/vitals/agent-0853.log""]",6,0,1,0,0,0,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",0,0,0,0,False,,log_or_start_footprint_only,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122447,agent-858,858,False,1,0,1,"[""swarm/vitals/agent-0858.log""]",6,0,1,0,0,0,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",0,0,0,0,False,,log_or_start_footprint_only,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122447,agent-863,863,False,1,0,1,"[""swarm/vitals/agent-0863.log""]",6,0,1,0,0,0,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",0,0,0,0,False,,log_or_start_footprint_only,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122447,agent-868,868,False,1,0,1,"[""swarm/vitals/agent-0868.log""]",6,0,1,0,0,0,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",0,0,0,0,False,,log_or_start_footprint_only,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122447,agent-873,873,False,1,0,1,"[""swarm/vitals/agent-0873.log""]",6,0,1,0,0,0,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",0,0,0,0,False,,log_or_start_footprint_only,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122447,agent-878,878,False,1,0,1,"[""swarm/vitals/agent-0878.log""]",6,0,1,0,0,0,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",0,0,0,0,False,,log_or_start_footprint_only,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122447,agent-883,883,False,1,0,1,"[""swarm/vitals/agent-0883.log""]",6,0,1,0,0,0,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",0,0,0,0,False,,log_or_start_footprint_only,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122447,agent-888,888,False,1,0,1,"[""swarm/vitals/agent-0888.log""]",6,0,1,0,0,0,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",0,0,0,0,False,,log_or_start_footprint_only,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122447,agent-893,893,False,1,0,1,"[""swarm/vitals/agent-0893.log""]",6,0,1,0,0,0,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",0,0,0,0,False,,log_or_start_footprint_only,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122447,agent-898,898,False,1,0,1,"[""swarm/vitals/agent-0898.log""]",6,0,1,0,0,0,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",0,0,0,0,False,,log_or_start_footprint_only,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122447,agent-903,903,False,1,0,1,"[""swarm/vitals/agent-0903.log""]",6,0,1,0,0,0,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",0,0,0,0,False,,log_or_start_footprint_only,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122447,agent-908,908,False,1,0,1,"[""swarm/vitals/agent-0908.log""]",6,0,1,0,0,0,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",0,0,0,0,False,,log_or_start_footprint_only,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122447,agent-913,913,False,1,0,1,"[""swarm/vitals/agent-0913.log""]",6,0,1,0,0,0,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",0,0,0,0,False,,log_or_start_footprint_only,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122447,agent-918,918,False,1,0,1,"[""swarm/vitals/agent-0918.log""]",6,0,1,0,0,0,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",0,0,0,0,False,,log_or_start_footprint_only,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122447,agent-923,923,False,1,0,1,"[""swarm/vitals/agent-0923.log""]",6,0,1,0,0,0,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",0,0,0,0,False,,log_or_start_footprint_only,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122447,agent-928,928,False,1,0,1,"[""swarm/vitals/agent-0928.log""]",6,0,1,0,0,0,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",0,0,0,0,False,,log_or_start_footprint_only,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122447,agent-933,933,False,1,0,1,"[""swarm/vitals/agent-0933.log""]",6,0,1,0,0,0,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",0,0,0,0,False,,log_or_start_footprint_only,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122447,agent-938,938,False,1,0,1,"[""swarm/vitals/agent-0938.log""]",6,0,1,0,0,0,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",0,0,0,0,False,,log_or_start_footprint_only,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122447,agent-943,943,False,1,0,1,"[""swarm/vitals/agent-0943.log""]",6,0,1,0,0,0,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",0,0,0,0,False,,log_or_start_footprint_only,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122447,agent-948,948,False,1,0,1,"[""swarm/vitals/agent-0948.log""]",6,0,1,0,0,0,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",0,0,0,0,False,,log_or_start_footprint_only,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122447,agent-953,953,False,1,0,1,"[""swarm/vitals/agent-0953.log""]",6,0,1,0,0,0,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",0,0,0,0,False,,log_or_start_footprint_only,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122447,agent-958,958,False,1,0,1,"[""swarm/vitals/agent-0958.log""]",6,0,1,0,0,0,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",0,0,0,0,False,,log_or_start_footprint_only,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122447,agent-963,963,False,1,0,1,"[""swarm/vitals/agent-0963.log""]",6,0,1,0,0,0,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",0,0,0,0,False,,log_or_start_footprint_only,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122447,agent-968,968,False,1,0,1,"[""swarm/vitals/agent-0968.log""]",6,0,1,0,0,0,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",0,0,0,0,False,,log_or_start_footprint_only,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122447,agent-973,973,False,1,0,1,"[""swarm/vitals/agent-0973.log""]",6,0,1,0,0,0,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",0,0,0,0,False,,log_or_start_footprint_only,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122447,agent-978,978,False,1,0,1,"[""swarm/vitals/agent-0978.log""]",6,0,1,0,0,0,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",0,0,0,0,False,,log_or_start_footprint_only,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122447,agent-983,983,False,1,0,1,"[""swarm/vitals/agent-0983.log""]",6,0,1,0,0,0,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",0,0,0,0,False,,log_or_start_footprint_only,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122447,agent-988,988,False,1,0,1,"[""swarm/vitals/agent-0988.log""]",6,0,1,0,0,0,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",0,0,0,0,False,,log_or_start_footprint_only,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122447,agent-993,993,False,1,0,1,"[""swarm/vitals/agent-0993.log""]",6,0,1,0,0,0,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",0,0,0,0,False,,log_or_start_footprint_only,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122447,agent-998,998,False,1,0,1,"[""swarm/vitals/agent-0998.log""]",6,0,1,0,0,0,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",0,0,0,0,False,,log_or_start_footprint_only,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122448,agent-40,40,False,0,1,1,"[""swarm/vitals/agent-040.log""]",1371,1,22,0,476,476,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",304,201,194,1,True,logged_http_200_api_request,success_evidence,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122448,agent-45,45,False,0,1,1,"[""swarm/vitals/agent-045.log""]",12579,4,5857,13,5972,115,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",170,201,3,1,True,logged_http_200_api_request,success_evidence,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122448,agent-50,50,False,0,1,1,"[""swarm/vitals/agent-050.log""]",12200,1,3314,0,3951,670,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",638,186,71,0,True,logged_http_200_api_request,success_evidence,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122448,agent-55,55,False,0,1,1,"[""swarm/vitals/agent-055.log""]",771,1,3,128,335,271,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",101,201,199,1,True,logged_http_200_api_request,success_evidence,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122448,agent-60,60,False,0,1,1,"[""swarm/vitals/agent-060.log""]",2164,1,14,0,707,707,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",517,201,194,1,True,logged_http_200_api_request,success_evidence,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122448,agent-65,65,False,0,1,1,"[""swarm/vitals/agent-065.log""]",674,1,5,0,253,252,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",104,201,201,1,True,logged_http_200_api_request,success_evidence,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122448,agent-70,70,False,0,1,1,"[""swarm/vitals/agent-070.log""]",3816,1,3692,0,0,0,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",0,123,0,0,False,,log_or_start_footprint_only,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122448,agent-75,75,False,0,1,1,"[""swarm/vitals/agent-075.log""]",621,1,1,188,222,128,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",122,58,58,0,True,logged_http_200_api_request,success_evidence,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122448,agent-104,104,False,0,1,1,"[""swarm/vitals/agent-0104.log""]",11483,1,3165,0,3800,663,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",605,184,77,0,True,logged_http_200_api_request,success_evidence,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122448,agent-109,109,False,0,1,1,"[""swarm/vitals/agent-0109.log""]",12529,2,5857,10,5961,104,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",137,201,3,1,True,logged_http_200_api_request,success_evidence,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122448,agent-114,114,False,0,1,1,"[""swarm/vitals/agent-0114.log""]",1546,1,6,0,564,564,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",379,201,198,1,True,logged_http_200_api_request,success_evidence,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122448,agent-119,119,False,0,1,1,"[""swarm/vitals/agent-0119.log""]",1503,1,276,828,531,255,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",110,201,200,1,True,logged_http_200_api_request,success_evidence,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122448,agent-124,124,False,0,1,1,"[""swarm/vitals/agent-0124.log""]",1607,1,29,0,526,526,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",338,201,193,1,True,logged_http_200_api_request,success_evidence,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122448,agent-129,129,False,0,1,1,"[""swarm/vitals/agent-0129.log""]",1776,1,302,891,635,336,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",188,201,201,1,True,logged_http_200_api_request,success_evidence,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122448,agent-134,134,False,0,1,1,"[""swarm/vitals/agent-0134.log""]",6233,1,6030,0,0,0,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",0,201,0,1,False,,log_or_start_footprint_only,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122448,agent-139,139,False,0,1,1,"[""swarm/vitals/agent-0139.log""]",1755,1,327,948,612,293,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",155,201,199,1,True,logged_http_200_api_request,success_evidence,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122448,agent-144,144,False,0,1,1,"[""swarm/vitals/agent-0144.log""]",6233,1,6030,0,0,0,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",0,201,0,1,False,,log_or_start_footprint_only,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122448,agent-149,149,False,0,1,1,"[""swarm/vitals/agent-0149.log""]",1475,1,15,0,540,540,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",349,201,195,1,True,logged_http_200_api_request,success_evidence,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122448,agent-154,154,False,0,1,1,"[""swarm/vitals/agent-0154.log""]",11050,3,5091,81,5261,100,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",108,184,10,0,True,logged_http_200_api_request,success_evidence,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122448,agent-159,159,False,0,1,1,"[""swarm/vitals/agent-0159.log""]",1906,1,11,0,588,587,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",400,201,197,1,True,logged_http_200_api_request,success_evidence,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122448,agent-164,164,False,0,1,1,"[""swarm/vitals/agent-0164.log""]",889,1,5,130,362,296,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",149,201,200,1,True,logged_http_200_api_request,success_evidence,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122448,agent-169,169,False,0,1,1,"[""swarm/vitals/agent-0169.log""]",1473,1,15,0,503,503,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",312,201,198,1,True,logged_http_200_api_request,success_evidence,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122448,agent-174,174,False,0,1,1,"[""swarm/vitals/agent-0174.log""]",2047,1,198,38,652,535,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",410,201,199,1,True,logged_http_200_api_request,success_evidence,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122448,agent-179,179,False,0,1,1,"[""swarm/vitals/agent-0179.log""]",4632,1,4482,0,0,0,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",0,149,0,0,False,,log_or_start_footprint_only,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122448,agent-184,184,False,0,1,1,"[""swarm/vitals/agent-0184.log""]",570,1,6,0,237,236,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",62,201,200,1,True,logged_http_200_api_request,success_evidence,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122448,agent-189,189,False,0,1,1,"[""swarm/vitals/agent-0189.log""]",4211,1,4075,0,0,0,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",0,135,0,0,False,,log_or_start_footprint_only,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122448,agent-194,194,False,0,1,1,"[""swarm/vitals/agent-0194.log""]",1675,1,17,0,590,590,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",409,201,195,1,True,logged_http_200_api_request,success_evidence,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122448,agent-199,199,False,0,1,1,"[""swarm/vitals/agent-0199.log""]",3338,1,1283,34,1438,128,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",113,90,43,0,True,logged_http_200_api_request,success_evidence,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122448,agent-204,204,False,0,1,1,"[""swarm/vitals/agent-0204.log""]",1060,1,27,26,352,336,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",336,21,18,0,True,logged_http_200_api_request,success_evidence,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122448,agent-209,209,False,0,1,1,"[""swarm/vitals/agent-0209.log""]",615,1,4,186,217,124,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",139,31,30,0,True,logged_http_200_api_request,success_evidence,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122448,agent-214,214,False,0,1,1,"[""swarm/vitals/agent-0214.log""]",392,1,12,8,130,122,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",127,10,8,0,True,logged_http_200_api_request,success_evidence,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122456,agent-41,41,False,0,2,1,"[""swarm/vitals/agent-041.log""]",11972,1,3279,0,3882,613,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",545,201,89,1,True,logged_http_200_api_request,success_evidence,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
